YEAR,STRATUM,AOU,SPECIES,POP,SEPOP,VCF,SEVCF,POOL,CODE
1990,16,1470,Canvasback,0,0,2.59,0.46,,0
1990,17,1460,Redhead,2383,1478,3.11,0.24,,0
1990,17,1470,Canvasback,3976,3879,2.59,0.46,,0
1990,18,1460,Redhead,2701,2067,3.11,0.24,,0
1990,18,1470,Canvasback,0,0,2.59,0.46,,0
1990,20,1460,Redhead,1763,710,3.11,0.24,,0
1990,20,1470,Canvasback,2942,691,2.59,0.46,,0
1990,21,1460,Redhead,0,0,3.11,0.24,,0
1990,21,1470,Canvasback,3895,2128,2.59,0.46,,0
1990,22,1460,Redhead,1514,943,3.11,0.24,,0
1990,22,1470,Canvasback,13259,8977,2.59,0.46,,0
1990,23,1460,Redhead,0,0,3.11,0.24,,0
1990,23,1470,Canvasback,3524,1703,2.59,0.46,,0
1990,24,1460,Redhead,4208,2890,3.11,0.24,,0
1990,24,1470,Canvasback,2633,2798,2.59,0.46,,0
1990,25,1460,Redhead,10862,4883,3.11,0.24,,0
1990,25,1470,Canvasback,16913,4976,2.59,0.46,,0
1990,26,1460,Redhead,145229,34810,5.29,1.18,,0
1990,26,1470,Canvasback,61700,20037,2.72,0.42,,0
1990,27,1460,Redhead,11195,6637,5.29,1.18,,0
1990,27,1470,Canvasback,11729,7432,2.72,0.42,,0
1990,28,1460,Redhead,3535,2286,5.29,1.18,,0
1990,28,1470,Canvasback,2595,653,2.72,0.42,,0
1990,29,1460,Redhead,2865,1469,5.29,1.18,,0
1990,29,1470,Canvasback,2104,880,2.72,0.42,,0
1990,30,1460,Redhead,47015,17036,4.45,0.55,,0
1990,30,1470,Canvasback,18882,7132,1.29,0.27,,0
1990,31,1460,Redhead,44986,16194,4.45,0.55,,0
1990,31,1470,Canvasback,23721,9413,1.29,0.27,,0
1990,32,1460,Redhead,18017,6109,4.45,0.55,,0
1990,32,1470,Canvasback,5800,1895,1.29,0.27,,0
1990,33,1460,Redhead,1122,1087,4.45,0.55,,0
1990,33,1470,Canvasback,324,314,1.29,0.27,,0
1990,34,1460,Redhead,23436,9069,2.81,0.68,,0
1990,34,1470,Canvasback,27782,8351,1.85,0.3,,0
1990,35,1460,Redhead,2627,2267,2.81,0.68,,0
1990,35,1470,Canvasback,3190,1854,1.85,0.3,,0
1990,36,1460,Redhead,4764,3317,2.81,0.68,,0
1990,36,1470,Canvasback,4701,3395,1.85,0.3,,0
1990,37,1460,Redhead,36979,11160,2.81,0.68,,0
1990,37,1470,Canvasback,18949,5941,1.85,0.3,,0
1990,38,1460,Redhead,295,226,2.81,0.68,,0
1990,38,1470,Canvasback,0,0,1.85,0.3,,0
1990,39,1460,Redhead,10018,3962,2.81,0.68,,0
1990,39,1470,Canvasback,6791,2009,1.85,0.3,,0
1990,40,1460,Redhead,22131,5797,2.81,0.68,,0
1990,40,1470,Canvasback,21156,4860,1.85,0.3,,0
1990,41,1460,Redhead,7365,3121,1.95,0.57,,0
1990,41,1470,Canvasback,5411,2120,2.02,0.7,,0
1990,42,1460,Redhead,435,268,1.95,0.57,,0
1990,42,1470,Canvasback,5425,4491,2.02,0.7,,0
1990,43,1460,Redhead,0,0,1.95,0.57,,0
1990,43,1470,Canvasback,457,467,2.02,0.7,,0
1990,44,1460,Redhead,492,476,1.95,0.57,,0
1990,44,1470,Canvasback,2044,1669,2.02,0.7,,0
1990,45,1460,Redhead,13243,5166,2.71,0.4,,0
1990,45,1470,Canvasback,5655,2619,2.36,0.38,,0
1990,46,1460,Redhead,3715,1182,2.71,0.4,,0
1990,46,1470,Canvasback,3974,2164,2.36,0.38,,0
1990,47,1460,Redhead,0,0,2.71,0.4,,0
1990,47,1470,Canvasback,0,0,2.36,0.38,,0
1990,48,1460,Redhead,13958,6168,2.71,0.4,,0
1990,48,1470,Canvasback,4779,2448,2.36,0.38,,0
1990,49,1460,Redhead,2257,1903,2.71,0.4,,0
1990,49,1470,Canvasback,1308,790,2.36,0.38,,0
1990,50,1460,Redhead,2710,2713,3.11,0.24,,0
1990,50,1470,Canvasback,0,0,2.59,0.46,,0
1990,75,1460,Redhead,15970.69,4860.84,5.08,0.93,,0
1990,75,1470,Canvasback,32765.77,17124.34,4.02,0.82,,0
1990,76,1460,Redhead,10372.2,5531.16,5.08,0.93,,0
1990,76,1470,Canvasback,4828.19,4579.94,4.02,0.82,,0
1990,77,1460,Redhead,820.01,887.53,3.11,0.24,,0
1990,77,1470,Canvasback,2731.61,2634.12,2.59,0.46,,0
1991,1,1460,Redhead,0,0,3.11,0.24,,0
1991,1,1470,Canvasback,0,0,2.43,0.46,,0
1991,2,1460,Redhead,0,0,3.11,0.24,,0
1991,2,1470,Canvasback,0,0,2.43,0.46,,0
1991,3,1460,Redhead,0,0,3.11,0.24,,0
1991,3,1470,Canvasback,10970,5415,2.43,0.46,,0
1991,4,1460,Redhead,13424,7184,3.11,0.24,,0
1991,4,1470,Canvasback,85395,37633,2.43,0.46,,0
1991,5,1460,Redhead,0,0,3.11,0.24,,0
1991,5,1470,Canvasback,1128,738,2.43,0.46,,0
1991,6,1460,Redhead,0,0,3.11,0.24,,0
1991,6,1470,Canvasback,3616,1855,2.43,0.46,,0
1991,7,1460,Redhead,0,0,3.11,0.24,,0
1991,7,1470,Canvasback,925,796,2.43,0.46,,0
1991,8,1460,Redhead,0,0,3.11,0.24,,0
1991,8,1470,Canvasback,0,0,2.43,0.46,,0
1991,9,1460,Redhead,0,0,3.11,0.24,,0
1991,9,1470,Canvasback,1991,1223,2.43,0.46,,0
1991,10,1460,Redhead,855,1035,3.11,0.24,,0
1991,10,1470,Canvasback,0,0,2.43,0.46,,0
1991,11,1460,Redhead,0,0,3.11,0.24,,0
1991,11,1470,Canvasback,6508,4008,2.43,0.46,,0
1991,12,1460,Redhead,340,321,3.11,0.24,,0
1991,12,1470,Canvasback,15319,8962,2.59,0.46,,0
1991,13,1460,Redhead,3408,1854,3.11,0.24,,0
1991,13,1470,Canvasback,33046,14934,2.59,0.46,,0
1991,14,1460,Redhead,4727,2617,3.11,0.24,,0
1991,14,1470,Canvasback,3380,3161,2.59,0.46,,0
1991,15,1460,Redhead,0,0,3.11,0.24,,0
1991,15,1470,Canvasback,0,0,2.59,0.46,,0
1991,16,1460,Redhead,0,0,3.11,0.24,,0
1991,16,1470,Canvasback,0,0,2.59,0.46,,0
1991,17,1460,Redhead,4334,2496,3.11,0.24,,0
1991,17,1470,Canvasback,28317,18905,2.59,0.46,,0
1991,18,1460,Redhead,5401,1610,3.11,0.24,,0
1991,18,1470,Canvasback,0,0,2.59,0.46,,0
1991,20,1460,Redhead,13145,4354,3.11,0.24,,0
1991,20,1470,Canvasback,5616,2444,2.59,0.46,,0
1991,21,1460,Redhead,1443,1423,3.11,0.24,,0
1991,21,1470,Canvasback,1805,1781,2.59,0.46,,0
1991,22,1460,Redhead,0,0,3.11,0.24,,0
1991,22,1470,Canvasback,10102,7154,2.59,0.46,,0
1991,23,1460,Redhead,0,0,3.11,0.24,,0
1991,23,1470,Canvasback,1543,1536,2.59,0.46,,0
1991,24,1460,Redhead,0,0,3.11,0.24,,0
1991,24,1470,Canvasback,2609,2696,2.59,0.46,,0
1991,25,1460,Redhead,26068,8585,3.11,0.24,,0
1991,25,1470,Canvasback,22047,8316,2.59,0.46,,0
1991,26,1460,Redhead,80194,15355,4.47,0.68,,0
1991,26,1470,Canvasback,49612.8,24730.06,4.08,0.2,,0
1991,27,1460,Redhead,11285,6031,4.47,0.68,,0
1991,27,1470,Canvasback,5979.24,3160.44,4.08,0.2,,0
1991,28,1460,Redhead,12380,4788,4.47,0.68,,0
1991,28,1470,Canvasback,1558.25,1558.25,4.08,0.2,,0
1991,29,1460,Redhead,6921,3475,4.47,0.68,,0
1991,29,1470,Canvasback,1263.12,1284.79,4.08,0.2,,0
1991,30,1460,Redhead,55217,28934,3.42,0.71,,0
1991,30,1470,Canvasback,68057,33831,2.68,0.78,,0
1991,31,1460,Redhead,31555,11015,3.42,0.71,,0
1991,31,1470,Canvasback,27893,11607,2.68,0.78,,0
1991,32,1460,Redhead,12480,4059,3.42,0.71,,0
1991,32,1470,Canvasback,9255,3618,2.68,0.78,,0
1991,33,1460,Redhead,1294,1253,3.42,0.71,,0
1991,33,1470,Canvasback,4058,2111,2.68,0.78,,0
1991,34,1460,Redhead,22865,7676,3.67,0.75,,0
1991,34,1470,Canvasback,18777,8240,1.46,0.41,,0
1991,35,1460,Redhead,7645,2993,3.67,0.75,,0
1991,35,1470,Canvasback,2507,1091,1.46,0.41,,0
1991,36,1460,Redhead,1036,503,3.67,0.75,,0
1991,36,1470,Canvasback,1095,478,1.46,0.41,,0
1991,37,1460,Redhead,26445,7265,3.67,0.75,,0
1991,37,1470,Canvasback,15811,7254,1.46,0.41,,0
1991,38,1460,Redhead,1154,879,3.67,0.75,,0
1991,38,1470,Canvasback,1219,943,1.46,0.41,,0
1991,39,1460,Redhead,13072,4558,3.67,0.75,,0
1991,39,1470,Canvasback,9418,4436,1.46,0.41,,0
1991,40,1460,Redhead,32085,8908,3.67,0.75,,0
1991,40,1470,Canvasback,15746,4494,1.46,0.41,,0
1991,41,1460,Redhead,3995,1573,1.98,0.61,,0
1991,41,1470,Canvasback,569,364,2.04,0.71,,0
1991,42,1460,Redhead,2433,1873,1.98,0.61,,0
1991,42,1470,Canvasback,457,458,2.04,0.71,,0
1991,43,1460,Redhead,447,458,1.98,0.61,,0
1991,43,1470,Canvasback,0,0,2.04,0.71,,0
1991,44,1460,Redhead,2750,2136,1.98,0.61,,0
1991,44,1470,Canvasback,1033,717,2.04,0.71,,0
1991,45,1460,Redhead,6553,3386,2.94,0.55,,0
1991,45,1470,Canvasback,7098,3677,1.97,0.46,,0
1991,46,1460,Redhead,7749,2705,2.94,0.55,,0
1991,46,1470,Canvasback,1455,837,1.97,0.46,,0
1991,47,1460,Redhead,0,0,2.94,0.55,,0
1991,47,1470,Canvasback,0,0,1.97,0.46,,0
1991,48,1460,Redhead,6194,2951,2.94,0.55,,0
1991,48,1470,Canvasback,2769,1891,1.97,0.46,,0
1991,49,1460,Redhead,2721,2998,2.94,0.55,,0
1991,49,1470,Canvasback,1460,563,1.97,0.46,,0
1991,50,1460,Redhead,0,0,3.11,0.24,,0
1991,50,1470,Canvasback,0,0,2.59,0.46,,0
1991,75,1460,Redhead,9256.85,4849.62,5.3,0.93,,0
1991,75,1470,Canvasback,4680.82,3250.08,4.02,0.82,,0
1991,76,1460,Redhead,5728.97,4274.92,5.3,0.93,,0
1991,76,1470,Canvasback,965.63,915.98,4.02,0.82,,0
1991,77,1460,Redhead,9020.11,2734.45,3.11,0.24,,0
1991,77,1470,Canvasback,4097.41,3304.86,2.59,0.46,,0
1992,1,1460,Redhead,0,0,3.11,0.24,,0
1992,1,1470,Canvasback,0,0,2.43,0.46,,0
1992,2,1460,Redhead,0,0,3.11,0.24,,0
1992,2,1470,Canvasback,0,0,2.43,0.46,,0
1992,3,1460,Redhead,0,0,3.11,0.24,,0
1992,3,1470,Canvasback,15066,7977.74,2.43,0.46,,0
1992,4,1460,Redhead,0,0,3.11,0.24,,0
1992,4,1470,Canvasback,30836.7,11592.44,2.43,0.46,,0
1992,5,1460,Redhead,0,0,3.11,0.24,,0
1992,5,1470,Canvasback,1877.72,1170.16,2.43,0.46,,0
1992,6,1460,Redhead,318.77,303.44,3.11,0.24,,0
1992,6,1470,Canvasback,1494.45,639.02,2.43,0.46,,0
1992,7,1460,Redhead,0,0,3.11,0.24,,0
1992,7,1470,Canvasback,0,0,2.43,0.46,,0
1992,8,1460,Redhead,0,0,3.11,0.24,,0
1992,8,1470,Canvasback,0,0,2.43,0.46,,0
1992,9,1460,Redhead,0,0,3.11,0.24,,0
1992,9,1470,Canvasback,4474.93,2266.54,2.43,0.46,,0
1992,10,1460,Redhead,0,0,3.11,0.24,,0
1992,10,1470,Canvasback,5011.87,6040.43,2.43,0.46,,0
1992,11,1460,Redhead,0,0,3.11,0.24,,0
1992,11,1470,Canvasback,3791.81,2817.27,2.43,0.46,,0
1992,12,1460,Redhead,340.37,321.33,3.11,0.24,,0
1992,12,1470,Canvasback,31038.99,6370.57,2.59,0.46,,0
1992,13,1460,Redhead,1278.98,1278.98,3.11,0.24,,0
1992,13,1470,Canvasback,24853.2,10370.4,2.59,0.46,,0
1992,14,1460,Redhead,675.89,630.93,3.11,0.24,,0
1992,14,1470,Canvasback,0,0,2.59,0.46,,0
1992,15,1460,Redhead,0,0,3.11,0.24,,0
1992,15,1470,Canvasback,5051.07,1404.45,2.59,0.46,,0
1992,16,1460,Redhead,0,0,3.11,0.24,,0
1992,16,1470,Canvasback,0,0,2.59,0.46,,0
1992,17,1460,Redhead,1445.74,713.93,3.11,0.24,,0
1992,17,1470,Canvasback,3612.02,3606.6,2.59,0.46,,0
1992,18,1460,Redhead,0,0,3.11,0.24,,0
1992,18,1470,Canvasback,0,0,2.59,0.46,,0
1992,20,1460,Redhead,3208.73,1235.95,3.11,0.24,,0
1992,20,1470,Canvasback,7883.05,3895.02,2.59,0.46,,0
1992,21,1460,Redhead,0,0,3.11,0.24,,0
1992,21,1470,Canvasback,0,0,2.59,0.46,,0
1992,22,1460,Redhead,1515.06,943.77,3.11,0.24,,0
1992,22,1470,Canvasback,1261.74,1190.74,2.59,0.46,,0
1992,23,1460,Redhead,0,0,3.11,0.24,,0
1992,23,1470,Canvasback,1572.87,1520.52,2.59,0.46,,0
1992,24,1460,Redhead,6204.74,6243.37,3.11,0.24,,0
1992,24,1470,Canvasback,91863.05,91184.66,2.59,0.46,,0
1992,25,1460,Redhead,5072.96,1575.94,3.11,0.24,,0
1992,25,1470,Canvasback,19011.39,4191.56,2.59,0.46,,0
1992,26,1460,Redhead,97299.25,27601.87,4.73,1.01,,0
1992,26,1470,Canvasback,24567.25,11200.05,4.18,0.81,,0
1992,27,1460,Redhead,5391.41,4501.75,4.73,1.01,,0
1992,27,1470,Canvasback,3403.21,1906.99,4.18,0.81,,0
1992,28,1460,Redhead,8580.92,4838.18,4.73,1.01,,0
1992,28,1470,Canvasback,4789.35,4789.35,4.18,0.81,,0
1992,29,1460,Redhead,732.18,744.65,4.73,1.01,,0
1992,29,1470,Canvasback,0,0,4.18,0.81,,0
1992,30,1460,Redhead,53907.61,31511.53,4.23,0.72,,0
1992,30,1470,Canvasback,33498.82,12344.18,2.4,0.65,,0
1992,31,1460,Redhead,27873.05,14922.41,4.23,0.72,,0
1992,31,1470,Canvasback,26708.93,12696.35,2.4,0.65,,0
1992,32,1460,Redhead,21045.08,5608.29,4.23,0.72,,0
1992,32,1470,Canvasback,14169.36,4670.53,2.4,0.65,,0
1992,33,1460,Redhead,533.21,516.38,4.23,0.72,,0
1992,33,1470,Canvasback,0,0,2.4,0.65,,0
1992,34,1460,Redhead,33918.86,10349.79,3.23,0.54,,0
1992,34,1470,Canvasback,12703.44,3223.47,1.16,0.19,,0
1992,35,1460,Redhead,12983.16,5889.06,3.23,0.54,,0
1992,35,1470,Canvasback,8659.27,3958.65,1.16,0.19,,0
1992,36,1460,Redhead,607.35,567.62,3.23,0.54,,0
1992,36,1470,Canvasback,1963.07,1834.52,1.16,0.19,,0
1992,37,1460,Redhead,42842.05,14189.72,3.23,0.54,,0
1992,37,1470,Canvasback,26962.13,7971.05,1.16,0.19,,0
1992,38,1460,Redhead,0,0,3.23,0.54,,0
1992,38,1470,Canvasback,1700.68,1288.75,1.16,0.19,,0
1992,39,1460,Redhead,35010.32,12505.26,3.23,0.54,,0
1992,39,1470,Canvasback,11072.07,3125.97,1.16,0.19,,0
1992,40,1460,Redhead,32775.45,8536.81,3.23,0.54,,0
1992,40,1470,Canvasback,19254.14,4512.25,1.16,0.19,,0
1992,41,1460,Redhead,4949,3842.06,1.33,0.6,,0
1992,41,1470,Canvasback,4390.85,2934.74,1.77,0.79,,0
1992,42,1460,Redhead,594.83,603.12,1.33,0.6,,0
1992,42,1470,Canvasback,1187.42,964.04,1.77,0.79,,0
1992,43,1460,Redhead,300.63,299.17,1.33,0.6,,0
1992,43,1470,Canvasback,1600.36,999.82,1.77,0.79,,0
1992,44,1460,Redhead,0,0,1.33,0.6,,0
1992,44,1470,Canvasback,447.4,435.26,1.77,0.79,,0
1992,45,1460,Redhead,69130.67,22428.33,2.9,0.51,,0
1992,45,1470,Canvasback,14585.86,7397.97,2.1,0.49,,0
1992,46,1460,Redhead,9328.52,4099.01,2.9,0.51,,0
1992,46,1470,Canvasback,1107.4,518.16,2.1,0.49,,0
1992,47,1460,Redhead,0,0,2.9,0.51,,0
1992,47,1470,Canvasback,0,0,2.1,0.49,,0
1992,48,1460,Redhead,36669.75,15949.38,2.9,0.51,,0
1992,48,1470,Canvasback,983.48,510.43,2.1,0.49,,0
1992,49,1460,Redhead,4295.39,3685.99,2.9,0.51,,0
1992,49,1470,Canvasback,0,0,2.1,0.49,,0
1992,50,1460,Redhead,0,0,3.11,0.24,,0
1992,50,1470,Canvasback,0,0,2.59,0.46,,0
1992,75,1460,Redhead,24133.03,10340.97,4.82,1.09,,0
1992,75,1470,Canvasback,10707.67,2984.36,4.18,0.86,,0
1992,76,1460,Redhead,48627.83,35653.78,4.82,1.09,,0
1992,76,1470,Canvasback,3012.21,1275.08,4.18,0.81,,0
1992,77,1460,Redhead,4018.05,2336.98,3.11,0.24,,0
1992,77,1470,Canvasback,5353.95,3955.81,2.59,0.46,,0
1993,1,1460,Redhead,0,0,3.11,0.24,,0
1993,1,1470,Canvasback,267.3,262.09,2.43,0.46,,0
1993,2,1460,Redhead,0,0,3.11,0.24,,0
1993,2,1470,Canvasback,0,0,2.43,0.46,,0
1993,3,1460,Redhead,0,0,3.11,0.24,,0
1993,3,1470,Canvasback,8560.22,4257.49,2.43,0.46,,0
1993,4,1460,Redhead,1679.4,1012.95,3.11,0.24,,0
1993,4,1470,Canvasback,62985.6,31450.12,2.43,0.46,,0
1993,5,1460,Redhead,0,0,3.11,0.24,,0
1993,5,1470,Canvasback,751.09,454.3,2.43,0.46,,0
1993,6,1460,Redhead,0,0,3.11,0.24,,0
1993,6,1470,Canvasback,0,0,2.43,0.46,,0
1993,7,1460,Redhead,0,0,3.11,0.24,,0
1993,7,1470,Canvasback,291.6,308,2.43,0.46,,0
1993,8,1460,Redhead,0,0,3.11,0.24,,0
1993,8,1470,Canvasback,0,0,2.43,0.46,,0
1993,9,1460,Redhead,0,0,3.11,0.24,,0
1993,9,1470,Canvasback,2486.07,1850.94,2.43,0.46,,0
1993,10,1460,Redhead,0,0,3.11,0.24,,0
1993,10,1470,Canvasback,0,0,2.43,0.46,,0
1993,11,1460,Redhead,0,0,3.11,0.24,,0
1993,11,1470,Canvasback,2166.75,1093.2,2.43,0.46,,0
1993,12,1460,Redhead,0,0,3.11,0.24,,0
1993,12,1470,Canvasback,4960.56,2746.19,2.59,0.46,,0
1993,13,1460,Redhead,9379.24,5081.16,3.11,0.24,,0
1993,13,1470,Canvasback,48641.27,22532.98,2.59,0.46,,0
1993,14,1460,Redhead,4731.28,3502.2,3.11,0.24,,0
1993,14,1470,Canvasback,9006.17,5145.37,2.59,0.46,,0
1993,15,1460,Redhead,0,0,3.11,0.24,,0
1993,15,1470,Canvasback,0,0,2.59,0.46,,0
1993,16,1460,Redhead,13320.24,14197.12,3.11,0.24,,0
1993,16,1470,Canvasback,0,0,2.59,0.46,,0
1993,17,1460,Redhead,2891.48,1427.86,3.11,0.24,,0
1993,17,1470,Canvasback,4816.03,3268.15,2.59,0.46,,0
1993,18,1460,Redhead,0,0,3.11,0.24,,0
1993,18,1470,Canvasback,0,0,2.59,0.46,,0
1993,20,1460,Redhead,3208.73,1270.94,3.11,0.24,,0
1993,20,1470,Canvasback,3741.11,2554.82,2.59,0.46,,0
1993,21,1460,Redhead,0,0,3.11,0.24,,0
1993,21,1470,Canvasback,2281.33,2234.56,2.59,0.46,,0
1993,22,1460,Redhead,0,0,3.11,0.24,,0
1993,22,1470,Canvasback,7255.01,5411.44,2.59,0.46,,0
1993,23,1460,Redhead,1098.06,1086.49,3.11,0.24,,0
1993,23,1470,Canvasback,1828.92,1810.15,2.59,0.46,,0
1993,24,1460,Redhead,0,0,3.11,0.24,,0
1993,24,1470,Canvasback,4727.87,4993.35,2.59,0.46,,0
1993,25,1460,Redhead,7395.99,1650.8,3.11,0.24,,0
1993,25,1470,Canvasback,36516.23,15114.54,2.59,0.46,,0
1993,26,1460,Redhead,80012.8,20960.59,3.76,0.77,,0
1993,26,1470,Canvasback,33078.24,11593.75,3.51,0.59,,0
1993,27,1460,Redhead,14387.95,5196.18,3.76,0.77,,0
1993,27,1470,Canvasback,4572.36,1706.44,3.51,0.59,,0
1993,28,1460,Redhead,10411.3,4777.17,3.76,0.77,,0
1993,28,1470,Canvasback,6032.52,5090.51,3.51,0.59,,0
1993,29,1460,Redhead,5529.28,3038.7,3.76,0.77,,0
1993,29,1470,Canvasback,2173.32,1533.66,3.51,0.59,,0
1993,30,1460,Redhead,28027.34,5579.6,5.02,0.71,,0
1993,30,1470,Canvasback,40969.3,23148.07,2.15,0.3,,0
1993,31,1460,Redhead,24257.68,11494.68,5.02,0.71,,0
1993,31,1470,Canvasback,23297.1,11966.45,2.15,0.3,,0
1993,32,1460,Redhead,10656.2,3300.47,5.02,0.71,,0
1993,32,1470,Canvasback,10981.91,3207.89,2.15,0.3,,0
1993,33,1460,Redhead,1265.59,1225.26,5.02,0.71,,0
1993,33,1470,Canvasback,2710.19,2029.43,2.15,0.3,,0
1993,34,1460,Redhead,13201.5,3454.71,3.2,0.33,,0
1993,34,1470,Canvasback,9136.04,3658.69,1.45,0.33,,0
1993,35,1460,Redhead,8268.8,2558.47,3.2,0.33,,0
1993,35,1470,Canvasback,5932.43,2689.64,1.45,0.33,,0
1993,36,1460,Redhead,1203.41,1123.25,3.2,0.33,,0
1993,36,1470,Canvasback,817.94,404.39,1.45,0.33,,0
1993,37,1460,Redhead,13743.81,7811.94,3.2,0.33,,0
1993,37,1470,Canvasback,10440.5,3421.76,1.45,0.33,,0
1993,38,1460,Redhead,0,0,3.2,0.33,,0
1993,38,1470,Canvasback,0,0,1.45,0.33,,0
1993,39,1460,Redhead,10008.65,3714.67,3.2,0.33,,0
1993,39,1470,Canvasback,8757.57,2545.64,1.45,0.33,,0
1993,40,1460,Redhead,11827.2,4538.84,3.2,0.33,,0
1993,40,1470,Canvasback,12959.52,4836.24,1.45,0.33,,0
1993,41,1460,Redhead,3506.93,2538.89,1.58,0.46,,0
1993,41,1470,Canvasback,9340.51,6138.51,1.96,0.67,,0
1993,42,1460,Redhead,1766.6,1445.48,1.58,0.46,,0
1993,42,1470,Canvasback,0,0,1.96,0.67,,0
1993,43,1460,Redhead,4821.43,3330,1.58,0.46,,0
1993,43,1470,Canvasback,2215.19,2203.26,1.96,0.67,,0
1993,44,1460,Redhead,3993.74,2980.62,1.58,0.46,,0
1993,44,1470,Canvasback,0,0,1.96,0.67,,0
1993,45,1460,Redhead,42208.98,20112.13,5.86,1.97,,0
1993,45,1470,Canvasback,9988.01,5601.47,2.24,0.4,,0
1993,46,1460,Redhead,53150.98,19788.31,5.86,1.97,,0
1993,46,1470,Canvasback,6851.11,2875.46,2.24,0.4,,0
1993,47,1460,Redhead,2036.93,1978.27,5.86,1.97,,0
1993,47,1470,Canvasback,778.62,754.11,2.24,0.4,,0
1993,48,1460,Redhead,50313.58,19378.57,5.86,1.97,,0
1993,48,1470,Canvasback,5944.59,2410.28,2.24,0.4,,0
1993,49,1460,Redhead,8137.17,5467.11,5.86,1.97,,0
1993,49,1470,Canvasback,2073.63,1083.84,2.24,0.4,,0
1993,50,1460,Redhead,0,0,3.11,0.24,,0
1993,50,1470,Canvasback,0,0,2.58,0.46,,0
1993,75,1460,Redhead,9140.97,7468.86,3.69,0.98,,0
1993,75,1470,Canvasback,10425.89,4258.35,4.4,0.62,,0
1993,76,1460,Redhead,22602.42,22043.44,3.69,0.98,,0
1993,76,1470,Canvasback,48618.22,41008.93,4.4,0.62,,0
1993,77,1460,Redhead,7232.49,3325.37,3.11,0.24,,0
1993,77,1470,Canvasback,2676.97,1526.35,2.59,0.46,,0
1994,1,1460,Redhead,171.05,167.61,3.11,0.24,,0
1994,1,1470,Canvasback,0,0,2.43,0.46,,0
1994,2,1460,Redhead,0,0,3.11,0.24,,0
1994,2,1470,Canvasback,0,0,2.43,0.46,,0
1994,3,1460,Redhead,438.22,452.29,3.11,0.24,,0
1994,3,1470,Canvasback,7190.59,4431.08,2.43,0.46,,0
1994,4,1460,Redhead,839.7,787.21,3.11,0.24,,0
1994,4,1470,Canvasback,45270.9,23620.12,2.43,0.46,,0
1994,5,1460,Redhead,0,0,3.11,0.24,,0
1994,5,1470,Canvasback,8637.54,5232.09,2.43,0.46,,0
1994,6,1460,Redhead,0,0,3.11,0.24,,0
1994,6,1470,Canvasback,3736.12,1918.86,2.43,0.46,,0
1994,7,1460,Redhead,0,0,3.11,0.24,,0
1994,7,1470,Canvasback,97.2,102.66,2.43,0.46,,0
1994,8,1460,Redhead,0,0,3.11,0.24,,0
1994,8,1470,Canvasback,0,0,2.43,0.46,,0
1994,9,1460,Redhead,0,0,3.11,0.24,,0
1994,9,1470,Canvasback,3480.5,1463.45,2.43,0.46,,0
1994,10,1460,Redhead,0,0,3.11,0.24,,0
1994,10,1470,Canvasback,0,0,2.43,0.46,,0
1994,11,1460,Redhead,0,0,3.11,0.24,,0
1994,11,1470,Canvasback,0,0,2.43,0.46,,0
1994,12,1460,Redhead,0,0,3.11,0.24,,0
1994,12,1470,Canvasback,12755.75,10508.47,2.59,0.46,,0
1994,13,1460,Redhead,0,0,3.11,0.24,,0
1994,13,1470,Canvasback,12071.55,9403.49,2.59,0.46,,0
1994,14,1460,Redhead,675.89,670.32,3.11,0.24,,0
1994,14,1470,Canvasback,0,0,2.59,0.46,,0
1994,15,1460,Redhead,0,0,3.11,0.24,,0
1994,15,1470,Canvasback,0,0,2.59,0.46,,0
1994,16,1460,Redhead,1902.89,2341.93,3.11,0.24,,0
1994,16,1470,Canvasback,0,0,2.59,0.46,,0
1994,17,1460,Redhead,722.87,707.99,3.11,0.24,,0
1994,17,1470,Canvasback,4816.03,2942.79,2.59,0.46,,0
1994,18,1460,Redhead,1351.46,1034.39,3.11,0.24,,0
1994,18,1470,Canvasback,0,0,2.59,0.46,,0
1994,20,1460,Redhead,1604.36,635.47,3.11,0.24,,0
1994,20,1470,Canvasback,8818.33,4099.19,2.59,0.46,,0
1994,21,1460,Redhead,970.19,972.87,3.11,0.24,,0
1994,21,1470,Canvasback,0,0,2.59,0.46,,0
1994,22,1460,Redhead,8711.62,3538.13,3.11,0.24,,0
1994,22,1470,Canvasback,9463.06,4379.1,2.59,0.46,,0
1994,23,1460,Redhead,5758.13,4079.98,3.11,0.24,,0
1994,23,1470,Canvasback,0,0,2.59,0.46,,0
1994,24,1460,Redhead,4180.94,1735.33,3.11,0.24,,0
1994,24,1470,Canvasback,0,0,2.59,0.46,,0
1994,25,1460,Redhead,18842.17,6879.73,3.11,0.24,,0
1994,25,1470,Canvasback,72005.91,48705.93,2.59,0.46,,0
1994,26,1460,Redhead,75781.91,26507.03,4.57,1.14,,0
1994,26,1470,Canvasback,47359.76,17197.61,4.75,1.34,,0
1994,27,1460,Redhead,9301.85,6476.42,4.57,1.14,,0
1994,27,1470,Canvasback,8508.04,3469.52,4.75,1.34,,0
1994,28,1460,Redhead,16701.68,9658.35,4.57,1.14,,0
1994,28,1470,Canvasback,5160.93,1784.06,4.75,1.34,,0
1994,29,1460,Redhead,8488.97,5278.55,4.57,1.14,,0
1994,29,1470,Canvasback,2941.11,1905,4.75,1.34,,0
1994,30,1460,Redhead,44731.85,17101.13,5.85,1.71,,0
